consumerid,choice,value_total,treattype,pg_km_adj,pgmidgrade_km_adj,pe_km_adj,dv_ctb,dv_bh,dv_rec,dv_female,dv_age_25to40y,dv_age_morethan65y,dv_somesecondary,dv_somecollege,dv_carpriceadj_p75p100,dv_usageveh_p75p100,stationvisit_avgcarprice_adj
5659,1,20,2,.2620118,.2770909,.2731522,1,0,0,1,0,0,1,0,0,0,28.71324
5660,2,70,2,.2635232,.2786893,.2620628,1,0,0,0,0,0,0,1,0,0,28.71324
5661,3,20,2,.3582336,.3788503,.3315669,1,0,0,0,0,0,0,1,1,0,28.71324
5662,3,60,2,.2739226,.2896871,.2711827,1,0,0,0,1,0,0,1,0,0,28.71324
5663,3,30,2,.2886114,.3052213,.2893737,1,0,0,0,0,0,0,1,1,1,28.71324
5664,3,50,2,.2588169,.2737121,.2711028,1,0,0,0,0,0,0,1,0,0,28.71324
5665,1,120,2,.271634,.2872669,.2718345,1,0,0,0,1,0,1,0,0,0,28.71324
5666,1,114,2,.2358368,.2494095,.236621,1,0,0,0,0,0,0,1,0,0,28.71324
5667,3,50,2,.2422909,.256235,.2432868,1,0,0,0,1,0,0,1,0,0,28.71324
5668,3,20,2,.2620118,.2770909,.2731522,1,0,0,0,1,0,0,1,0,0,28.71324
5669,3,10,2,.2358368,.2494095,.236621,1,0,0,1,0,0,0,1,0,0,28.71324
5670,3,20,2,.2454521,.2595782,.2493846,1,0,0,1,0,0,1,0,0,0,28.71324
5671,3,85,0,.3194489,.3372026,.3175672,0,0,0,0,0,0,0,1,0,1,29.11701
5672,1,70,0,.2980509,.3146155,.2973221,0,0,0,0,0,1,0,1,0,0,29.11701
5673,3,60,0,.3283031,.3465489,.326708,0,0,0,0,1,0,0,1,0,1,29.11701
5674,2,50,0,.3006388,.3173472,.2874795,0,0,0,0,0,1,0,1,1,0,29.11701
5675,2,142,0,.2548935,.2690595,.2444509,0,0,0,0,0,0,1,0,0,1,29.11701
5676,3,66,0,.295219,.3116262,.2855328,0,0,0,0,0,0,0,1,1,0,29.11701
5677,3,30,0,.2630738,.2776945,.2513011,0,0,0,0,0,0,0,1,0,1,29.11701
5678,1,20,0,.301291,.3180356,.2943142,0,0,0,0,0,0,1,0,0,0,29.11701
5679,1,130,0,.2430757,.2565849,.2441691,0,0,0,1,1,0,0,1,0,1,29.11701
5681,3,66,0,.3110123,.3282972,.3010798,0,0,0,0,0,0,0,1,1,0,29.11701
5682,3,50,0,.2546533,.268806,.2405533,0,0,0,0,0,0,0,1,0,1,29.11701
5683,3,15,0,.2831475,.2988837,.2717747,0,0,0,0,0,0,0,0,0,0,29.11701
5684,3,80,0,.2525852,.2666229,.2446468,0,0,0,0,0,0,0,1,0,1,29.11701
5685,1,20,0,.266779,.2816055,.2557663,0,0,0,0,1,0,0,1,0,1,29.11701
5686,1,34,0,.2984869,.3150757,.2864877,0,0,0,0,0,0,0,0,0,1,29.11701
5687,3,23,0,.2980509,.3146155,.2973221,0,0,0,0,0,0,1,0,0,0,29.11701
5688,1,116,0,.2574066,.2717122,.2462798,0,0,0,0,0,0,0,1,0,1,29.11701
5689,1,20,1,.2763785,.2917385,.2714836,0,0,0,0,0,1,0,1,0,0,29.11701
5690,3,42,1,.2779384,.2933851,.2814536,0,0,0,0,1,0,0,1,0,0,29.11701
5691,3,98.6,1,.3039518,.3208443,.3012345,0,0,0,0,1,0,0,1,1,0,29.11701
5692,1,20,1,.2871537,.3031126,.2861438,0,0,0,1,0,0,0,1,0,0,29.11701
5693,1,20,1,.2841532,.2999454,.2681184,0,0,0,0,1,0,0,1,0,1,29.11701
5697,3,61,1,.2933149,.3096163,.2923181,0,0,0,1,0,0,0,1,0,0,29.11701
5698,1,50,1,.3313201,.3497336,.3193994,0,0,0,1,1,0,0,1,1,1,29.11701
5699,2,154,1,.2738156,.2890332,.2769655,0,0,0,1,1,0,0,1,0,1,29.11701
5700,3,86,1,.4537652,.4789838,.449356,0,0,0,1,0,0,0,1,1,0,29.11701
5701,1,50,1,.2657028,.2804695,.2550976,0,0,0,1,0,0,0,1,0,0,29.11701
5702,3,50,1,.3341392,.3527094,.3328976,0,0,0,0,0,0,0,1,0,0,29.11701
5703,3,50,1,.2688994,.2838438,.2644348,0,0,0,1,1,0,0,1,1,0,29.11701
5704,3,50,1,.3172219,.3348518,.3149945,0,0,0,0,0,0,0,1,1,1,29.11701
5705,3,20,1,.3133697,.3307856,.3017233,0,0,0,0,1,0,0,1,0,1,29.11701
5706,1,50,1,.3477396,.3670657,.3407086,0,0,0,1,0,0,0,1,0,0,29.11701
5707,1,30,2,.2459176,.2595848,.2353279,0,0,0,0,1,0,0,1,0,1,29.11701
5708,2,71,2,.2574066,.2717122,.2462798,0,0,0,1,0,0,0,1,0,0,29.11701
5709,3,42,2,.2732282,.2884132,.2688161,0,0,0,0,0,0,1,0,1,0,29.11701
5710,3,71,2,.2931593,.3094519,.2849487,0,0,0,1,1,0,0,1,1,0,29.11701
5711,3,78,2,.3477396,.3670657,.3407086,0,0,0,1,0,0,0,1,0,0,29.11701
5712,3,50,2,.2664307,.2812379,.2643668,0,0,0,1,0,0,0,1,0,0,29.11701
5713,2,110,2,.2743503,.2895976,.2726673,0,0,0,1,0,0,0,1,0,0,29.11701
5714,2,50,2,.4891939,.5163814,.4866951,0,0,0,0,0,0,0,1,0,0,29.11701
5715,3,85,2,.2725125,.2876576,.2625472,0,0,0,0,0,0,0,1,1,0,29.11701
5716,3,30,2,.2997659,.3164257,.2918196,0,0,0,0,0,0,0,1,0,0,29.11701
5717,3,15,2,.2596921,.2741248,.2517385,0,0,0,0,1,0,1,0,0,0,29.11701
5718,3,80,2,.3125267,.3298957,.301219,0,0,0,0,0,0,0,1,1,1,29.11701
5719,1,50,2,.2583975,.2727582,.2478997,0,0,0,1,0,0,0,1,0,1,29.11701
5720,3,15,2,.2426254,.2561096,.2347279,0,0,0,0,1,0,0,1,0,0,29.11701
5721,3,67,2,.3613541,.3814368,.3546214,0,0,0,0,0,0,0,1,0,0,29.11701
5722,3,15,2,.2430757,.2565849,.2441691,0,0,0,1,1,0,0,1,0,0,29.11701
5723,3,60,2,.2851851,.3010346,.2714454,0,0,0,0,0,0,0,1,0,1,29.11701
5724,1,80,2,.2971033,.3136151,.2859043,0,0,0,1,1,0,0,1,0,1,29.11701
5725,3,20,0,.2362393,,.2385551,1,0,0,1,1,0,1,0,0,0,27.48366
5726,3,50,0,.2399344,,.252074,1,0,0,0,0,0,0,1,0,0,27.48366
5727,1,10,0,.2670056,,.2678009,1,0,0,0,1,0,0,0,0,0,27.48366
5728,1,30,0,.2629349,,.2699935,1,0,0,1,1,0,0,1,1,0,27.48366
5729,3,20,0,.2430092,,.2299901,1,0,0,0,0,0,0,1,0,0,27.48366
5730,1,30,0,.2746219,,.2726763,1,0,0,0,0,0,0,1,0,0,27.48366
5731,3,40,0,.2628501,,.2787853,1,0,0,0,0,0,0,1,0,0,27.48366
5732,3,15,0,.2416602,,.2417216,1,0,0,0,1,0,0,0,0,1,27.48366
5733,1,40,0,.2483971,,.2486397,1,0,0,1,0,0,0,1,0,0,27.48366
5734,1,42.22,0,.3225252,,.3355377,1,0,0,0,1,0,1,0,0,0,27.48366
5735,3,10,0,.2829489,,.2837381,1,0,0,0,0,0,1,0,0,0,27.48366
5736,1,100.01,0,.2568288,,.2622868,1,0,0,0,0,0,0,1,0,0,27.48366
5737,3,50,0,.2743433,,.2806391,1,0,0,0,0,0,0,1,0,0,27.48366
5738,1,127,0,.2425038,,.2415067,1,0,0,1,1,0,0,1,0,0,27.48366
5739,3,55.02,0,.3112587,,.3230603,1,0,0,0,0,0,0,1,0,1,27.48366
5740,1,50,0,.2659003,,.266118,1,0,0,1,0,0,0,1,1,0,27.48366
5741,3,30,0,.2562977,,.2654556,1,0,0,1,1,0,0,1,0,0,27.48366
5742,3,50,0,.2494159,,.2484953,1,0,0,0,0,0,0,1,0,0,27.48366
5743,3,10,1,.2416602,,.2417216,1,0,0,0,1,0,0,1,0,1,27.48366
5744,3,30,1,.2787123,,.285301,1,0,0,0,1,0,0,1,0,1,27.48366
5745,3,50,1,.2903886,,.2960447,1,0,0,0,1,0,1,0,0,0,27.48366
5746,1,20,1,.2581645,,.2643209,1,0,0,0,0,0,1,0,0,0,27.48366
5747,3,50,1,.2756394,,.2592303,1,0,0,1,0,0,0,1,0,0,27.48366
5748,3,70,1,.2858461,,.2849349,1,0,0,0,1,0,0,1,1,1,27.48366
5749,3,50,1,.2915823,,.2961761,1,0,0,1,0,0,0,1,0,0,27.48366
5750,1,20,1,.2606539,,.2663544,1,0,0,1,0,0,0,1,0,0,27.48366
5751,3,40,1,.2965462,,.322796,1,0,0,0,0,0,1,0,1,1,27.48366
5752,3,20,1,.2689064,,.2722226,1,0,0,1,1,0,0,1,0,0,27.48366
5753,3,20,1,.2700026,,.2703064,1,0,0,0,1,0,0,1,0,1,27.48366
5754,1,15,1,.2300851,,.2295897,1,0,0,0,0,0,1,0,0,0,27.48366
5755,1,102.99,1,.2643918,,.2646,1,0,0,0,0,0,0,0,0,0,27.48366
5756,1,15,1,.2903061,,.2956346,1,0,0,0,0,0,1,0,0,0,27.48366
5757,3,20,1,.2839115,,.2829829,1,0,0,0,0,0,1,0,0,0,27.48366
5758,3,79,1,.2416602,,.2417216,1,0,0,0,1,0,1,0,0,0,27.48366
5759,1,50,1,.2689064,,.2722226,1,0,0,0,1,0,0,1,0,1,27.48366
5760,1,50,1,.2462097,,.2489278,1,0,0,0,0,0,0,0,0,0,27.48366
5761,3,20,2,.2606539,,.2663544,1,0,0,0,0,0,1,0,0,0,27.48366
5762,3,10,2,.2531143,,.2583414,1,0,0,0,1,0,1,0,0,0,27.48366
5763,3,50,2,.2718786,,.2763118,1,0,0,0,0,0,1,0,1,1,27.48366
5764,3,50,2,.2494159,,.2484953,1,0,0,1,0,0,0,1,0,0,27.48366
5765,3,20,2,.2876416,,.2880401,1,0,0,0,0,1,1,0,0,0,27.48366
5766,3,68,2,.2584027,,.2563936,1,0,0,0,1,0,0,1,1,0,27.48366
5767,3,40,2,.2972,,.3153981,1,0,0,0,0,0,0,1,0,1,27.48366
5768,1,76,2,.2300851,,.2295897,1,0,0,0,1,0,0,1,0,0,27.48366
5769,1,20,2,.2558055,,.2695744,1,0,0,1,1,0,0,1,0,1,27.48366
5770,3,20,2,.3384154,,.3409099,1,0,0,0,1,0,0,1,0,0,27.48366
5771,3,10,2,.3014042,,.3031127,1,0,0,1,0,0,0,1,0,0,27.48366
5772,3,20,2,.336016,,.3436457,1,0,0,0,0,1,1,0,0,1,27.48366
5773,1,86.01,2,.2366895,,.2484278,1,0,0,0,0,1,0,1,0,0,27.48366
5774,1,70.55,2,.2719848,,.2749316,1,0,0,0,0,0,0,1,1,1,27.48366
5775,3,15,2,.2645947,,.2705503,1,0,0,0,0,0,1,0,0,0,27.48366
5776,3,40,2,.27258,,.2745734,1,0,0,0,1,0,0,1,0,1,27.48366
5777,1,50,2,.2885932,,.2877237,1,0,0,1,1,0,1,0,0,0,27.48366
5778,1,30,2,.2645947,,.2705503,1,0,0,0,1,0,0,1,0,0,27.48366
5779,1,101.8,0,.2608306,.2758844,.2652226,1,0,0,0,1,0,0,1,0,1,29.73046
5780,3,20,0,.274954,.2908229,.2726722,1,0,0,0,0,0,1,0,0,1,29.73046
5781,2,50,0,.2478455,.2621498,.246256,1,0,0,0,0,0,1,0,0,0,29.73046
5782,1,85,0,.3194776,.3379161,.3177726,1,0,0,1,0,0,0,1,0,0,29.73046
5783,2,20,0,.2871994,.303775,.3022754,1,0,0,0,0,0,0,1,1,0,29.73046
5784,1,57,0,.2942645,.3112478,.2922896,1,0,0,0,1,0,0,1,1,0,29.73046
5785,3,30,0,.2710162,.2866578,.2865574,1,0,0,0,1,0,0,1,0,0,29.73046
5786,1,10,0,.2602913,.2753139,.268427,1,0,0,0,0,0,1,0,0,0,29.73046
5787,1,54,0,.2459922,.2601895,.2432044,1,0,0,0,0,1,1,0,0,1,29.73046
5788,1,38.99,0,.2645155,.2797819,.2635021,1,0,0,0,0,0,0,0,0,0,29.73046
5789,1,90,0,.2846432,.3010713,.2898527,1,0,0,1,1,0,0,1,1,0,29.73046
5790,3,20,0,.2533023,.2679215,.2512768,1,0,0,1,1,0,0,1,0,0,29.73046
5791,1,30,0,.2568698,.2716949,.2557416,1,0,0,0,0,0,0,1,0,0,29.73046
5792,1,50,0,.3828089,.4049026,.389837,1,0,0,1,1,0,0,1,1,0,29.73046
5793,3,81.01,0,.2745923,.2904402,.2714192,1,0,0,1,0,0,0,1,0,0,29.73046
5794,1,140.01,0,.2944983,.3114951,.295921,1,0,0,1,1,0,0,1,1,0,29.73046
5795,1,50,0,.2608306,.2758844,.2652226,1,0,0,0,1,0,1,0,0,0,29.73046
5796,3,89.96,0,.3113614,.3293315,.3158892,1,0,0,1,0,0,0,0,1,0,29.73046
5797,3,70,1,.2773581,.2933657,.2797031,1,0,0,1,1,0,0,1,0,1,29.73046
5798,3,85,1,.3129011,.3309601,.3233809,1,0,0,1,0,0,0,0,0,0,29.73046
5799,3,66.76,1,.2668766,.2822792,.2790141,1,0,0,1,1,0,0,1,0,1,29.73046
5800,3,20,1,.2980042,.3152034,.2959015,1,0,0,0,0,0,0,1,0,0,29.73046
5801,1,50,1,.2636451,.2788612,.2769387,1,0,0,0,0,0,0,1,0,0,29.73046
5802,3,95,1,.307095,.3248188,.3157018,1,0,0,0,1,0,0,1,1,1,29.73046
5803,3,50,1,.3003698,.3177055,.3094172,1,0,0,0,0,0,0,1,1,0,29.73046
5804,1,86,1,.2597915,.2747852,.2725918,1,0,0,0,0,0,0,1,0,1,29.73046
5805,3,20,1,.2451945,.2593458,.24053,1,0,0,1,1,0,0,1,0,0,29.73046
5806,3,66.01,1,.2336703,.2471565,.2321596,1,0,0,0,0,0,0,1,0,1,29.73046
5807,1,60,1,.2522676,.2668271,.2514228,1,0,0,1,1,0,0,1,0,0,29.73046
5808,3,20,1,.2676147,.28306,.2814264,1,0,0,0,0,0,0,1,0,0,29.73046
5809,3,40,1,.2624291,.2775751,.2592635,1,0,0,0,0,0,1,0,1,1,29.73046
5810,1,95.44,1,.2399804,.2538307,.2385371,1,0,0,1,0,0,0,1,0,0,29.73046
5811,3,25,1,.2780027,.2940475,.287452,1,0,0,1,0,0,0,1,0,0,29.73046
5812,1,76.01,1,.3179861,.3363385,.3200161,1,0,0,0,1,0,0,1,1,0,29.73046
5813,2,20,1,.3226664,.3412889,.3278146,1,0,0,1,0,0,0,1,1,0,29.73046
5814,2,50,1,.3157274,.3339494,.3208418,1,0,0,1,1,0,0,1,1,0,29.73046
5815,1,40,2,.2886314,.3052896,.2917914,1,0,0,1,1,0,0,1,0,0,29.73046
5816,3,20,2,.3226664,.3412889,.3278146,1,0,0,0,0,0,0,1,1,1,29.73046
5817,3,20,2,.2393664,.2531813,.2365784,1,0,0,1,0,0,0,1,0,1,29.73046
5818,1,114.3,2,.321728,.3402964,.3328654,1,0,0,0,0,0,0,1,0,0,29.73046
5819,3,30,2,.2817549,.2980163,.2842816,1,0,0,0,0,0,1,0,0,1,29.73046
5820,3,20,2,.2399804,.2538307,.2385371,1,0,0,0,0,0,1,0,0,1,29.73046
5821,2,97,2,.2403776,.2542509,.2512085,1,0,0,1,0,0,0,1,0,0,29.73046
5822,3,77,2,.2434158,.2574644,.2294913,1,0,0,0,1,0,0,1,0,0,29.73046
5823,1,20,2,.254956,.2696707,.2534434,1,0,0,0,0,0,0,1,0,0,29.73046
5824,3,50,2,.3942844,.4170403,.3632478,1,0,0,0,1,0,1,0,1,1,29.73046
5825,1,100,2,.3241081,.3428138,.3357399,1,0,0,1,1,0,0,1,0,0,29.73046
5826,3,85,2,.290207,.3069561,.2916311,1,0,0,0,1,0,0,1,1,0,29.73046
5827,3,20,2,.2533935,.268018,.2573619,1,0,0,1,0,0,0,1,0,0,29.73046
5828,1,20,2,.2340469,.2475548,.2441455,1,0,0,0,1,0,1,0,0,0,29.73046
5829,2,108.28,2,.2780027,.2940475,.287452,1,0,0,0,0,0,0,1,0,1,29.73046
5830,3,20,2,.2434158,.2574644,.2294913,1,0,0,1,0,0,1,0,0,0,29.73046
5831,1,60.04,2,.2681451,.283621,.2769894,1,0,0,0,1,0,0,1,0,1,29.73046
5832,3,20,2,.2595018,.2744789,.2588306,1,0,0,1,0,0,1,0,0,0,29.73046
5833,1,20,0,.2492451,.2741795,.2704121,1,0,0,0,0,0,0,1,0,0,32.31438
5834,1,95.84,0,.2654783,.2920367,.2793912,1,0,0,1,0,0,0,1,1,0,32.31438
5835,1,100,0,.3003135,.3303569,.3161631,1,0,0,0,1,0,0,1,1,0,32.31438
5836,1,88.26,0,.2597415,.2857261,.2747865,1,0,0,0,0,0,0,1,0,0,32.31438
5837,3,30,0,.2470654,.2717818,.2549535,1,0,0,0,0,1,0,0,0,0,32.31438
5838,1,60,0,.2784558,.3063125,.2935599,1,0,0,0,0,0,0,1,1,0,32.31438
5839,3,30,0,.2637629,.2901497,.2774583,1,0,0,1,1,0,0,1,1,0,32.31438
5840,1,15,0,.2432491,.2675838,.2502002,1,0,0,0,0,0,1,0,0,0,32.31438
5841,1,69.8,0,.3039313,.3343366,.3266606,1,0,0,1,0,0,0,1,0,0,32.31438
5842,3,79.5,0,.2758252,.3034188,.2865281,1,0,0,0,1,0,0,1,0,1,32.31438
5843,1,109.56,0,.2534887,.2788477,.2769253,1,0,0,1,0,0,0,1,0,0,32.31438
5844,2,20,0,.2738605,.3012574,.2827577,1,0,0,0,0,0,0,1,1,1,32.31438
5845,3,70,0,.2746314,.3021055,.2834085,1,0,0,1,0,0,0,1,1,0,32.31438
5846,3,50,0,.2884468,.317303,.3017512,1,0,0,1,1,0,0,1,1,0,32.31438
5847,1,20,0,.2332871,.2566251,.239834,1,0,0,1,1,0,0,1,0,0,32.31438
5848,1,30,0,.248677,.2735546,.2586445,1,0,0,1,0,0,1,0,1,0,32.31438
5849,3,30,0,.2957343,.3253196,.3175211,1,0,0,0,0,0,0,1,0,0,32.31438
5850,1,120,0,.2390467,.2629609,.2438963,1,0,0,1,0,0,0,1,0,0,32.31438
5851,3,72,1,.2729124,.3002146,.289158,1,0,0,0,0,1,0,1,0,1,32.31438
5852,3,20,1,.2372885,.2610268,.2325532,1,0,0,0,0,0,0,1,0,0,32.31438
5853,1,108,1,.2459781,.2705858,.2550606,1,0,0,1,1,0,0,1,0,0,32.31438
5854,1,30,1,.2648415,.2913362,.27793,1,0,0,0,1,0,0,1,1,0,32.31438
5855,1,60,1,.2672933,.2940333,.287438,1,0,0,0,1,0,0,1,0,1,32.31438
5856,1,30,1,.2425495,.2668142,.2514107,1,0,0,0,0,0,0,1,0,0,32.31438
5857,1,50,1,.2435444,.2679085,.2512646,1,0,0,0,0,0,0,1,0,1,32.31438
5858,3,10,1,.2436321,.268005,.2573494,1,0,0,1,1,0,0,1,0,1,32.31438
5859,3,63,1,.2456708,.2702478,.2558024,1,0,0,1,0,0,1,0,1,0,32.31438
5860,1,100,1,.2702976,.2973381,.2820911,1,0,0,0,0,0,0,1,0,1,32.31438
5861,1,20,1,.2761357,.3037603,.3022608,1,0,0,0,0,0,0,1,1,1,32.31438
5862,1,180,1,.2746314,.3021055,.2834085,1,0,0,0,0,1,0,1,1,0,32.31438
5863,1,20,1,.251243,.2763773,.245715,1,0,0,1,1,0,0,1,0,1,32.31438
5864,1,60,1,.2544221,.2798744,.262666,1,0,0,0,0,0,0,1,0,0,32.31438
5865,1,100.01,1,.2715405,.2987054,.2922757,1,0,0,1,0,0,0,1,0,0,32.31438
5866,1,50,1,.278293,.3061335,.3075584,1,0,0,0,0,0,0,1,0,0,32.31438
5867,3,20,1,.2756963,.3032769,.2896037,1,0,0,1,0,0,0,1,1,0,32.31438
5868,1,60,1,.3192062,.3511396,.353171,1,0,0,1,0,0,0,1,0,0,32.31438
5869,1,92.47,2,.2583658,.2842127,.2735654,1,0,0,0,0,0,0,1,0,1,32.31438
5870,3,40,2,.2614172,.2875693,.2749674,1,0,0,0,0,0,0,1,1,0,32.31438
5871,1,10,2,.2631769,.2895051,.2827579,1,0,0,1,0,0,0,1,0,1,32.31438
5872,3,70,2,.2534887,.2788477,.2769253,1,0,0,1,1,0,0,1,0,0,32.31438
5873,3,25,2,.2392152,.2631463,.2478637,1,0,0,1,0,0,0,1,0,0,32.31438
5874,3,50,2,.264362,.2908088,.272659,1,0,0,0,1,0,0,1,0,1,32.31438
5875,3,97.44,2,.236795,.2604839,.2441982,1,0,0,0,1,0,0,1,0,1,32.31438
5876,3,86.4,2,.2523196,.2775617,.2592509,1,0,0,0,0,1,0,1,1,0,32.31438
5877,3,50,2,.2775125,.3052748,.2917773,1,0,0,0,0,0,0,1,0,0,32.31438
5878,3,15,2,.242689,.2669676,.2642823,1,0,0,0,1,0,0,1,0,0,32.31438
5879,2,20,2,.2902036,.3192355,.3189131,1,0,0,1,1,0,0,1,0,0,32.31438
5880,2,86,2,.2631769,.2895051,.2827579,1,0,0,0,0,1,0,1,0,0,32.31438
5881,3,70,2,.2436321,.268005,.2573494,1,0,0,1,0,0,0,1,0,0,32.31438
5882,3,50,2,.256101,.2817213,.2631798,1,0,0,1,1,0,0,1,1,0,32.31438
5883,3,50,2,.2989686,.3288774,.3126989,1,0,0,0,0,0,1,0,0,1,32.31438
5884,1,87,2,.2492555,.274191,.2646806,1,0,0,1,1,0,0,1,1,0,32.31438
5885,1,50,2,.2453633,.2699094,.2604314,1,0,0,1,0,0,0,1,1,0,32.31438
5886,1,60,2,.2646107,.2910824,.2913509,1,0,0,1,0,0,0,1,0,0,32.31438
5887,1,10,0,.2872149,.2926299,.2767175,1,0,0,0,1,0,0,1,0,0,27.18406
5888,1,10,0,.2855493,.2909329,.2707581,1,0,0,0,1,0,1,0,0,0,27.18406
5889,3,70,0,.2785396,.2837911,.26624,1,0,0,0,0,0,1,0,1,0,27.18406
5890,1,50,0,.2371586,.2416298,.2338507,1,0,0,1,1,0,0,1,0,0,27.18406
5891,3,54.81,0,.2467838,.2514365,.2196264,1,0,0,0,0,0,0,1,0,0,27.18406
5892,3,84.01,0,.2456733,.2503051,.2311237,1,0,0,0,0,0,1,0,0,0,27.18406
5893,3,50,0,.2583633,.2632343,.2485845,1,0,0,0,1,0,0,1,0,1,27.18406
5894,3,25,0,.25329,.2580654,.2372977,1,0,0,0,0,0,0,1,0,0,27.18406
5895,3,20,0,.2647026,.2696931,.2543521,1,0,0,0,1,0,0,1,0,0,27.18406
5896,3,59.27,0,.2788876,.2841456,.2603891,1,0,0,0,1,0,0,1,0,1,27.18406
5897,3,10,0,.2575108,.2623657,.228819,1,0,0,1,1,0,0,1,0,0,27.18406
5898,3,20,0,.2687046,.2737706,.2583589,1,0,0,0,0,0,1,0,0,0,27.18406
5899,3,50,0,.2828937,.2882272,.2705818,1,0,0,0,0,0,0,1,0,0,27.18406
5900,3,30,0,.2522554,.2570113,.2374356,1,0,0,0,0,0,0,1,0,0,27.18406
5901,1,50,0,.2989946,.3046316,.2881555,1,0,0,0,1,0,0,1,0,0,27.18406
5902,3,20,0,.3068308,.3126156,.289888,1,0,0,1,1,0,0,1,0,0,27.18406
5903,3,17,0,.256522,.2613583,.2496354,1,0,0,1,0,0,1,0,0,0,27.18406
5904,3,20,0,.2647026,.2696931,.2543521,1,0,0,0,1,0,1,0,0,0,27.18406
5905,3,20,1,.2568574,.2617,.2415141,1,0,0,0,1,0,1,0,0,1,27.18406
5906,1,40,1,.2371586,.2416298,.2338507,1,0,0,0,0,0,0,1,0,1,27.18406
5907,1,20,1,.2431915,.2477765,.2310142,1,0,0,0,0,0,0,1,0,1,27.18406
5908,3,60,1,.2399087,.2444318,.2278054,1,0,0,1,0,0,0,1,0,0,27.18406
5909,1,40,1,.2399087,.2444318,.2278054,1,0,0,0,1,0,0,1,0,0,27.18406
5910,3,50,1,.2560365,.2608637,.2534488,1,0,0,0,0,0,1,0,0,1,27.18406
5911,3,60,1,.2743176,.2794894,.2620353,1,0,0,0,1,0,0,1,1,0,27.18406
5912,1,107.51,1,.2607214,.2656369,.2443691,1,0,0,0,0,0,0,1,0,1,27.18406
5913,1,20,1,.3278294,.3340101,.3119751,1,0,0,0,0,0,1,0,0,0,27.18406
5914,3,82.52,1,.2681322,.2731874,.2615799,1,0,0,0,1,0,1,0,0,1,27.18406
5915,3,50,1,.2570459,.2618921,.2467002,1,0,0,1,1,0,0,1,0,0,27.18406
5916,3,30,1,.2743176,.2794894,.2620353,1,0,0,0,0,0,0,1,1,0,27.18406
5917,1,50.3,1,.3003553,.306018,.2922037,1,0,0,0,0,0,0,0,1,0,27.18406
5918,3,65.02,1,.3024287,.3081305,.2945479,1,0,0,0,1,0,0,1,0,0,27.18406
5919,2,20,1,.3039792,.3097103,.2849802,1,0,0,0,0,0,0,0,0,0,27.18406
5920,3,72,1,.2950098,.3005717,.2801107,1,0,0,0,0,0,0,0,1,0,27.18406
5921,1,50,1,.2367134,.2411763,.2246846,1,0,0,1,0,0,0,1,0,0,27.18406
5922,3,10,1,.25329,.2580654,.2372977,1,0,0,0,0,0,0,1,0,1,27.18406
5923,3,50,2,.32561,.3317488,.3207366,1,0,0,0,0,0,0,1,0,0,27.18406
5924,2,84.19,2,.2804586,.2857462,.2681753,1,0,0,0,0,0,0,1,1,0,27.18406
5925,3,50,2,.264603,.2695917,.2480653,1,0,0,0,0,0,1,0,0,0,27.18406
5926,3,20,2,.2451827,.2498052,.2271488,1,0,0,1,0,0,0,1,0,0,27.18406
5927,3,50,2,.2536018,.2583831,.2412068,1,0,0,0,1,0,0,0,0,0,27.18406
5928,3,20,2,.2749407,.2801243,.2575029,1,0,0,0,0,0,0,1,0,0,27.18406
5929,2,50,2,.233659,.2380643,.2192441,1,0,0,0,1,0,1,0,0,0,27.18406
5930,3,20,2,.2702217,.2753162,.2579615,1,0,0,0,1,0,1,0,1,0,27.18406
5931,3,20,2,.25329,.2580654,.2372977,1,0,0,0,1,0,1,0,0,0,27.18406
5932,1,100,2,.2749407,.2801243,.2575029,1,0,0,0,1,0,0,1,0,1,27.18406
5933,3,10,2,.2462706,.2509136,.230624,1,0,0,0,1,0,1,0,0,1,27.18406
5934,1,50,2,.258628,.263504,.2442674,1,0,0,0,1,0,1,0,1,1,27.18406
5935,3,50,2,.2762095,.281417,.2625428,1,0,0,1,0,0,0,1,1,0,27.18406
5936,3,50,2,.3672544,.3741784,.3525067,1,0,0,1,0,0,1,0,1,0,27.18406
5937,3,70.02,2,.2629857,.2679439,.259373,1,0,0,0,1,0,0,1,0,0,27.18406
5938,3,10,2,.2487876,.2534781,.2340859,1,0,0,0,0,0,1,0,0,0,27.18406
5939,3,20,2,.266091,.2711077,.2554697,1,0,0,0,0,0,0,1,0,0,27.18406
5940,3,20,2,.2607214,.2656369,.2443691,1,0,0,0,0,0,0,1,0,0,27.18406
5941,3,70.01,0,.2803133,.2910987,.2782141,1,0,0,0,1,0,0,1,1,1,28.21528
5942,3,79,0,.2708446,.2812657,.283489,1,0,0,1,1,0,0,1,0,0,28.21528
5943,3,50,0,.27099,.2814167,.2865297,1,0,0,1,1,0,0,1,0,0,28.21528
5944,2,93,0,.250022,.2596419,.2516899,1,0,0,1,1,0,0,1,0,0,28.21528
5945,1,10,0,.2764609,.2870981,.2860884,1,0,0,0,0,0,0,1,0,0,28.21528
5946,3,50,0,.28733,.2983854,.2868864,1,0,0,0,0,0,1,0,0,0,28.21528
5947,1,60,0,.2597663,.2697612,.2725655,1,0,0,1,1,0,0,1,0,0,28.21528
5948,3,20,0,.2426106,.2519453,.2398224,1,0,0,0,0,0,0,0,0,0,28.21528
5949,3,50,0,.2785911,.2893103,.2837529,1,0,0,0,0,0,0,1,0,0,28.21528
